repo_id,project,last_update,developer,fork_repo,update_status,qto_desatualizado,disponivel
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,lcsouzamenezes,"lcsouzamenezes/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,leauge7,"leauge7/cylon
",DESATUALIZADO,55,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,leehaesung,"leehaesung/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,leismile,"leismile/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,leogif,"leogif/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,lgg-smart-house,"lgg-smart-house/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,LGTMCU,"LGTMCU/cylon
",DESATUALIZADO,17,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,lizhizhou,"lizhizhou/cylon
",DESATUALIZADO,53,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,lokcito,"lokcito/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,lorenwest,"lorenwest/cylon
",DESATUALIZADO,182,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,lpf123lpf,"lpf123lpf/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,LTHODAVDOPL,"LTHODAVDOPL/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,Lujaw,"Lujaw/cylon
",DESATUALIZADO,387,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,lvjh,"lvjh/cylon
",DESATUALIZADO,3,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,lxq2537664558,"lxq2537664558/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,m2creger,"m2creger/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,mahtab-haider88,"mahtab-haider88/cylon
",DESATUALIZADO,7,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,manhcuongkd,"manhcuongkd/cylon
",DESATUALIZADO,111,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,maniacs-js,"maniacs-js/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,manielli,"manielli/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,MarceloTomaz,"MarceloTomaz/cylon
",DESATUALIZADO,385,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,markandrewj,"markandrewj/cylon
",DESATUALIZADO,348,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,marko-ciric,"marko-ciric/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,MarxGonzalez,"MarxGonzalez/cylon
",DESATUALIZADO,3,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,MaschzhApps,"MaschzhApps/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,maswewe,"maswewe/cylon
",DESATUALIZADO,285,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,Rudianasaja,"Rudianasaja/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,mejustme,"mejustme/cylon
",DESATUALIZADO,23,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,melanyss,"melanyss/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,melihs,"melihs/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,mesutcan,"mesutcan/cylon
",DESATUALIZADO,108,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,Michael-Antczak,"Michael-Antczak/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,Milstein,"Milstein/cylon
",DESATUALIZADO,265,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,minhchuduc,"minhchuduc/cylon
",DESATUALIZADO,17,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,misel228,"misel228/cylon
",DESATUALIZADO,106,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,MitchellTesla,"MitchellTesla/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,mithublue,"mithublue/cylon
",DESATUALIZADO,3,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,mmarum-sugarcrm,"mmarum-sugarcrm/cylon
",DESATUALIZADO,107,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,moayyaed,"moayyaed/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,MohsenKasiri,"MohsenKasiri/cylon
",DESATUALIZADO,40,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,mooosu-iot,"mooosu-iot/cylon
",DESATUALIZADO,79,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,mortenf,"mortenf/cylon
",DESATUALIZADO,4,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,mrquincle,"mrquincle/cylon
",DESATUALIZADO,387,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,mrsaeeddev,"mrsaeeddev/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,msGenDev,"msGenDev/cylon
",DESATUALIZADO,84,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,msudak,"msudak/cylon
",DESATUALIZADO,150,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,Muflhi01,"Muflhi01/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,ndiagamactarfall,"ndiagamactarfall/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,Neverland,"Neverland/cylon
",DESATUALIZADO,1065,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,newkaka,"newkaka/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,newsky,"newsky/cylon
",DESATUALIZADO,15,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,ngwechi,"ngwechi/cylon
",DESATUALIZADO,3,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,nikkkkhil,"nikkkkhil/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,niltonfelipe,"niltonfelipe/cylon
",DESATUALIZADO,212,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,nolrinale,"nolrinale/cylon
",DESATUALIZADO,5,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,nvdnkpr,"nvdnkpr/cylon
",DESATUALIZADO,1129,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,octoblu,"octoblu/cylon
",DESATUALIZADO,220,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,Meshnu,"Meshnu/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,relayslink,"relayslink/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,olmstead,"olmstead/cylon
",DESATUALIZADO,23,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,openokay,"openokay/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,openube,"openube/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,pandoraui,"pandoraui/cylon
",DESATUALIZADO,40,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,panickervinod,"panickervinod/cylon
",DESATUALIZADO,18,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,patmandenver,"patmandenver/cylon
",DESATUALIZADO,79,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,paulwooddesign,"paulwooddesign/cylon
",DESATUALIZADO,278,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,pdehaan,"pdehaan/cylon
",DESATUALIZADO,81,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,pkdevboxy,"pkdevboxy/cylon
",DESATUALIZADO,22,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,PostPCEra,"PostPCEra/cylon
",DESATUALIZADO,279,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,prabindh,"prabindh/cylon
",DESATUALIZADO,40,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,praneybehl,"praneybehl/cylon
",DESATUALIZADO,346,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,pushp360,"pushp360/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,pythoner2019,"pythoner2019/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,pyway,"pyway/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,qiuba2008,"qiuba2008/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,Qutuijian,"Qutuijian/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,ragnarsupertramp,"ragnarsupertramp/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,rahul2224,"rahul2224/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,rajrauther,"rajrauther/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,rakesh-mohanta,"rakesh-mohanta/cylon
",DESATUALIZADO,348,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,RamChandraTeja,"RamChandraTeja/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,rana1998,"rana1998/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,raymondSeger,"raymondSeger/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,razvann,"razvann/cylon
",DESATUALIZADO,272,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,redgang,"redgang/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,review---,"review---/cylon
",DESATUALIZADO,91,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,rewatt,"rewatt/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,rezaprimasatya,"rezaprimasatya/cylon
",DESATUALIZADO,3,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,rickyall,"rickyall/cylon
",DESATUALIZADO,23,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,ringzhz,"ringzhz/cylon
",DESATUALIZADO,17,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,rishi-7861,"rishi-7861/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,Ro9ueAdmin,"Ro9ueAdmin/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,roadlabs,"roadlabs/cylon
",DESATUALIZADO,349,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,robertbarron,"robertbarron/cylon
",DESATUALIZADO,24,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,rocio,"rocio/cylon
",DESATUALIZADO,377,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,roger-zhao,"roger-zhao/cylon
",DESATUALIZADO,18,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,rohitsachan,"rohitsachan/cylon
",DESATUALIZADO,3,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,rounakraj,"rounakraj/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,RRiOSDev,"RRiOSDev/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,RucketZreo,"RucketZreo/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,Rworld-Ravi,"Rworld-Ravi/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,SamFun,"SamFun/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,sanyaade-robotic,"sanyaade-robotic/cylon
",DESATUALIZADO,212,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,sd031,"sd031/cylon
",DESATUALIZADO,15,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,sdabic,"sdabic/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,Sdaewa,"Sdaewa/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,sergiu-gordienco,"sergiu-gordienco/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,seuzht,"seuzht/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,sfielder,"sfielder/cylon
",DESATUALIZADO,272,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,shakir-abdo,"shakir-abdo/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,shangma,"shangma/cylon
",DESATUALIZADO,26,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,shubham14121412,"shubham14121412/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,shucommon,"shucommon/cylon
",DESATUALIZADO,141,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,silavsale,"silavsale/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,silvioclipper,"silvioclipper/cylon
",DESATUALIZADO,377,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,smhdes,"smhdes/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,SnappyDroid,"SnappyDroid/cylon
",DESATUALIZADO,17,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,socjs,"socjs/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,sovr610,"sovr610/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,ssiagu,"ssiagu/cylon
",DESATUALIZADO,17,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,stevekeol,"stevekeol/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,strogo,"strogo/cylon
",DESATUALIZADO,47,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,Sultan91,"Sultan91/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,syzer,"syzer/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,tazjel,"tazjel/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,tejasrsuthar,"tejasrsuthar/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,tennessine,"tennessine/cylon
",DESATUALIZADO,87,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,TeslaHan,"TeslaHan/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,thalesfsp,"thalesfsp/cylon
",DESATUALIZADO,143,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,TheArchiver,"TheArchiver/cylon
",DESATUALIZADO,7,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,Tim-MCC,"Tim-MCC/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,tk120404,"tk120404/cylon
",DESATUALIZADO,345,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,toby1991,"toby1991/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,tom-mats,"tom-mats/cylon
",DESATUALIZADO,62,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,tpz22rc,"tpz22rc/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,trenchmortar,"trenchmortar/cylon
",DESATUALIZADO,18,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,trfiladelfo,"trfiladelfo/cylon
",DESATUALIZADO,85,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,trigop,"trigop/cylon
",DESATUALIZADO,140,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,Uili-Simteau,"Uili-Simteau/cylon
",DESATUALIZADO,3,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,ultimaglow,"ultimaglow/cylon
",DESATUALIZADO,53,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,utsingh,"utsingh/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,vamsirajendra,"vamsirajendra/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,Variest,"Variest/cylon
",DESATUALIZADO,40,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,verydog,"verydog/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,vibhorkhurana,"vibhorkhurana/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,vlmlee,"vlmlee/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,Wandalen,"Wandalen/cylon
",DESATUALIZADO,140,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,wangminrui2022,"wangminrui2022/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,wantongtang,"wantongtang/cylon
",DESATUALIZADO,3,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,weber4,"weber4/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,weimingtom,"weimingtom/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,whypool,"whypool/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,williamcspace,"williamcspace/cylon
",DESATUALIZADO,23,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,wiplug,"wiplug/cylon
",DESATUALIZADO,3,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,wissending,"wissending/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,witkeyshare,"witkeyshare/cylon
",DESATUALIZADO,346,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,WittyPlex,"WittyPlex/cylon
",DESATUALIZADO,3,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,wuu19,"wuu19/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,www3838438,"www3838438/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,xfei6868,"xfei6868/cylon
",DESATUALIZADO,15,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,xfyecn,"xfyecn/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,xiuyetang,"xiuyetang/cylon
",DESATUALIZADO,21,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,xuegoo,"xuegoo/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,YanLinAung,"YanLinAung/cylon
",DESATUALIZADO,342,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,yashilanka,"yashilanka/cylon
",DESATUALIZADO,279,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,yilab,"yilab/cylon
",DESATUALIZADO,1077,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,yonichanowitz,"yonichanowitz/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,younes-elansari,"younes-elansari/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,youprofit,"youprofit/cylon
",DESATUALIZADO,21,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,ZamBoyle,"ZamBoyle/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,zankavrogin,"zankavrogin/cylon
",DESATUALIZADO,271,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,ZerroCool,"ZerroCool/cylon
",DESATUALIZADO,3,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,zhangxuewen123,"zhangxuewen123/cylon
",ATUALIZADO,up,
"hybridgroup/cylon
","cylon
",on 26 Aug 2016,zhyzhy782,"zhyzhy782/cylon
",ATUALIZADO,up,
"PTiagorio/fikalab
","fikalab
",on 20 Nov 2019,None,"None/fikalab
",DESATUALIZADO,,
"kaiwaehner/iiot-integration-apache-plc4x-kafka-connect-ksql-opc-ua-modbus-siemens-s7
","iiot-integration-apache-plc4x-kafka-connect-ksql-opc-ua-modbus-siemens-s7
",on 30 Aug 2019,deffosic,"deffosic/iiot-integration-apache-plc4x-kafka-connect-ksql-opc-ua-modbus-siemens-s7
",ATUALIZADO,up,
"kaiwaehner/iiot-integration-apache-plc4x-kafka-connect-ksql-opc-ua-modbus-siemens-s7
","iiot-integration-apache-plc4x-kafka-connect-ksql-opc-ua-modbus-siemens-s7
",on 30 Aug 2019,josekurian,"josekurian/iiot-integration-apache-plc4x-kafka-connect-ksql-opc-ua-modbus-siemens-s7
",ATUALIZADO,up,
"kaiwaehner/iiot-integration-apache-plc4x-kafka-connect-ksql-opc-ua-modbus-siemens-s7
","iiot-integration-apache-plc4x-kafka-connect-ksql-opc-ua-modbus-siemens-s7
",on 30 Aug 2019,queirozjfautomacao,"queirozjfautomacao/iiot-integration-apache-plc4x-kafka-connect-ksql-opc-ua-modbus-siemens-s7
",ATUALIZADO,up,
"NVIDIA-AI-IOT/Foresee-Navigation
","Foresee-Navigation
",on 3 Aug 2018,Amir22010,"Amir22010/Foresee-Navigation
",ATUALIZADO,up,
"NVIDIA-AI-IOT/Foresee-Navigation
","Foresee-Navigation
",on 3 Aug 2018,bingyingL,"bingyingL/Foresee-Navigation
",ATUALIZADO,up,
"NVIDIA-AI-IOT/Foresee-Navigation
","Foresee-Navigation
",on 3 Aug 2018,Danigy,"Danigy/Foresee-Navigation
",ATUALIZADO,up,
"NVIDIA-AI-IOT/Foresee-Navigation
","Foresee-Navigation
",on 3 Aug 2018,guorun198959,"guorun198959/Foresee-Navigation
",ATUALIZADO,up,
"NVIDIA-AI-IOT/Foresee-Navigation
","Foresee-Navigation
",on 3 Aug 2018,gyuseokByeon,"gyuseokByeon/Foresee-Navigation
",ATUALIZADO,up,
"NVIDIA-AI-IOT/Foresee-Navigation
","Foresee-Navigation
",on 3 Aug 2018,ihelal,"ihelal/Foresee-Navigation
",ATUALIZADO,up,
"NVIDIA-AI-IOT/Foresee-Navigation
","Foresee-Navigation
",on 3 Aug 2018,isabella232,"isabella232/Foresee-Navigation
",ATUALIZADO,up,
"NVIDIA-AI-IOT/Foresee-Navigation
","Foresee-Navigation
",on 3 Aug 2018,JandonXi,"JandonXi/Foresee-Navigation
",ATUALIZADO,up,
"NVIDIA-AI-IOT/Foresee-Navigation
","Foresee-Navigation
",on 3 Aug 2018,jmachuca77,"jmachuca77/Foresee-Navigation
",ATUALIZADO,up,
"NVIDIA-AI-IOT/Foresee-Navigation
","Foresee-Navigation
",on 3 Aug 2018,maphysart,"maphysart/Foresee-Navigation
",ATUALIZADO,up,
"NVIDIA-AI-IOT/Foresee-Navigation
","Foresee-Navigation
",on 3 Aug 2018,mfkiwl,"mfkiwl/Foresee-Navigation
",ATUALIZADO,up,
"NVIDIA-AI-IOT/Foresee-Navigation
","Foresee-Navigation
",on 3 Aug 2018,Russ76,"Russ76/Foresee-Navigation
",ATUALIZADO,up,
"NVIDIA-AI-IOT/Foresee-Navigation
","Foresee-Navigation
",on 3 Aug 2018,seaun163,"seaun163/Foresee-Navigation
",ATUALIZADO,up,
"NVIDIA-AI-IOT/Foresee-Navigation
","Foresee-Navigation
",on 3 Aug 2018,ShashwatNigam99,"ShashwatNigam99/Foresee-Navigation
",ATUALIZADO,up,
"NVIDIA-AI-IOT/Foresee-Navigation
","Foresee-Navigation
",on 3 Aug 2018,sunarditay,"sunarditay/Foresee-Navigation
",ATUALIZADO,up,
"NVIDIA-AI-IOT/Foresee-Navigation
","Foresee-Navigation
",on 3 Aug 2018,xiaofeng1990,"xiaofeng1990/Foresee-Navigation
",ATUALIZADO,up,
"NVIDIA-AI-IOT/Foresee-Navigation
","Foresee-Navigation
",on 3 Aug 2018,xrp001,"xrp001/Foresee-Navigation
",ATUALIZADO,up,
"NVIDIA-AI-IOT/Foresee-Navigation
","Foresee-Navigation
",on 3 Aug 2018,YangZhengShi,"YangZhengShi/Foresee-Navigation
",ATUALIZADO,up,
"vomyrak/BuddyHub
","BuddyHub
",on 4 Dec 2019,Balint-H,"Balint-H/BuddyHub
",DESATUALIZADO,5,
"usnistgov/ucef
","ucef
",18 days ago,2018SRTeam,"2018SRTeam/ucef
",DESATUALIZADO,189,
"usnistgov/ucef
","ucef
",18 days ago,AdKwanashie,"AdKwanashie/ucef
",DESATUALIZADO,189,
"usnistgov/ucef
","ucef
",18 days ago,Anirban-nist,"Anirban-nist/ucef
",DESATUALIZADO,4,
"usnistgov/ucef
","ucef
",18 days ago,hneema08,"hneema08/ucef
",DESATUALIZADO,80,
"usnistgov/ucef
","ucef
",18 days ago,jat255,"jat255/ucef
",DESATUALIZADO,1,
"usnistgov/ucef
","ucef
",18 days ago,srees,"srees/ucef
",DESATUALIZADO,80,
"usnistgov/ucef
","ucef
",18 days ago,usman094,"usman094/ucef
",DESATUALIZADO,1,
"pyaiot/pyaiot
","pyaiot
",on 4 May 2021,aabadie,"aabadie/pyaiot
",DESATUALIZADO,166,
"pyaiot/pyaiot
","pyaiot
",on 4 May 2021,forksbot,"forksbot/pyaiot
",ATUALIZADO,up,
"pyaiot/pyaiot
","pyaiot
",on 4 May 2021,bergzand,"bergzand/pyaiot
",DESATUALIZADO,103,
"pyaiot/pyaiot
","pyaiot
",on 4 May 2021,bformet,"bformet/pyaiot
",DESATUALIZADO,133,
"pyaiot/pyaiot
","pyaiot
",on 4 May 2021,cgundogan,"cgundogan/pyaiot
",DESATUALIZADO,72,
"pyaiot/pyaiot
","pyaiot
",on 4 May 2021,d3v53c,"d3v53c/pyaiot
",ATUALIZADO,up,
"pyaiot/pyaiot
","pyaiot
",on 4 May 2021,darcyg,"darcyg/pyaiot
",DESATUALIZADO,70,
"pyaiot/pyaiot
","pyaiot
",on 4 May 2021,fjmolinas,"fjmolinas/pyaiot
",DESATUALIZADO,27,
"pyaiot/pyaiot
","pyaiot
",on 4 May 2021,haochenmaths,"haochenmaths/pyaiot
",DESATUALIZADO,38,
"pyaiot/pyaiot
","pyaiot
",on 4 May 2021,rfuentess,"rfuentess/pyaiot
",DESATUALIZADO,133,
"pyaiot/pyaiot
","pyaiot
",on 4 May 2021,Ziyad2,"Ziyad2/pyaiot
",DESATUALIZADO,72,
"NVIDIA-AI-IOT/Electron
","Electron
",on 4 Aug 2017,Amir22010,"Amir22010/Electron
",ATUALIZADO,up,
"NVIDIA-AI-IOT/Electron
","Electron
",on 4 Aug 2017,asheesh1996,"asheesh1996/Electron
",ATUALIZADO,up,
"NVIDIA-AI-IOT/Electron
","Electron
",on 4 Aug 2017,Chomolungma,"Chomolungma/Electron
",ATUALIZADO,up,
